"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
497108;2023-01-03;"terça-feira";"21:10:00";"SP";116;504;"CAJATI";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;-24,78266496;-48,20865858;"SPRF-SP";"DEL05-SP";"UOP02-DEL05-SP"
497109;2023-01-03;"terça-feira";"17:00:00";"MT";70;609,2;"POCONE";"Ausência de reação do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta;Declive";"Não";2;0;1;0;0;1;1;2;-15,84932911;-56,80410299;"SPRF-MT";"DEL03-MT";"UOP02-DEL03-MT"
497112;2023-01-03;"terça-feira";"17:17:00";"MT";163;625,5;"NOVA MUTUM";"Obstrução na via";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;0;1;2;0;3;-13,69162599;-56,03929807;"SPRF-MT";"DEL01-MT";"UOP01-DEL01-MT"
497113;2023-01-03;"terça-feira";"16:16:00";"MG";381;683;"RIBEIRAO VERMELHO";"Ausência de reação do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;0;1;1;2;-21,17656293;-45,12506072;"SPRF-MG";"DEL04-MG";"UOP02-DEL04-MG"
497120;2023-01-03;"terça-feira";"20:20:00";"RJ";116;215,5;"SEROPEDICA";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Aclive";"Sim";3;0;2;0;0;1;2;3;-22,71145119;-43,73551849;"SPRF-RJ";"DEL01-RJ";"UOP03-DEL01-RJ"
497121;2023-01-03;"terça-feira";"23:15:00";"MG";459;28,5;"CALDAS";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Aclive;Curva";"Não";2;0;0;2;0;0;2;1;-21,92377131;-46,37248278;"SPRF-MG";"DEL09-MG";"UOP01-DEL09-MG"
497126;2023-01-03;"terça-feira";"23:35:00";"RS";392;47,7;"RIO GRANDE";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;0;1;1;2;1;4;-31,90118807;-52,31761641;"SPRF-RS";"DEL07-RS";"UOP02-DEL07-RS"
497127;2023-01-03;"terça-feira";"22:40:00";"RS";290;429,4;"SAO GABRIEL";"Ausência de reação do condutor";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";6;0;0;1;4;1;1;2;-30,293028;-54,437908;"SPRF-RS";"DEL11-RS";"UOP02-DEL11-RS"
497130;2023-01-04;"quarta-feira";"00:24:00";"SC";116;207,4;"PONTE ALTA";"Chuva";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Rotatória";"Sim";1;0;1;0;0;0;1;1;-27,48199748;-50,37911479;"SPRF-SC";"DEL05-SC";"UOP03-DEL05-SC"
497137;2023-01-03;"terça-feira";"23:40:00";"SC";470;241;"CURITIBANOS";"Chuva";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Simples";"Reta";"Não";2;0;1;0;0;1;1;2;-27,308832;-50,490402;"SPRF-SC";"DEL05-SC";"UOP03-DEL05-SC"
497139;2023-01-04;"quarta-feira";"06:30:00";"ES";101;270,3;"SERRA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;0;1;1;2;-20,22662056;-40,27075088;"SPRF-ES";"DEL02-ES";"UOP01-DEL02-ES"
497144;2023-01-04;"quarta-feira";"07:00:00";"SC";101;145;"ITAPEMA";"Avarias e/ou desgaste excessivo no pneu";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-27,08139206;-48,60130993;"SPRF-SC";"DEL04-SC";"UOP03-DEL04-SC"
497153;2023-01-04;"quarta-feira";"08:20:00";"RJ";116;215;"SEROPEDICA";"Demais falhas mecânicas ou elétricas";"Eventos atípicos";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;0;1;1;0;1;2;-22,71145119;-43,73551849;"SPRF-RJ";"DEL01-RJ";"UOP03-DEL01-RJ"
497156;2023-01-04;"quarta-feira";"04:20:00";"MS";158;79,2;"PARANAIBA";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Garoa/Chuvisco";"Simples";"Reta;Declive";"Não";2;0;1;0;0;2;1;3;-19,55764424;-51,24892432;"SPRF-MS";"DEL08-MS";"UOP01-DEL08-MS"
497158;2023-01-04;"quarta-feira";"05:00:00";"PR";277;310,8;"GUARAPUAVA";"Transitar na contramão";"Colisão lateral sentido oposto";"Com Vítimas Fatais";"Amanhecer";"Crescente";"Chuva";"Simples";"Reta";"Não";23;1;0;0;21;3;0;5;-25,317689;-51,21451;"SPRF-PR";"DEL08-PR";"UOP01-DEL08-PR"
497163;2023-01-04;"quarta-feira";"09:00:00";"ES";259;28;"COLATINA";"Ultrapassagem Indevida";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";4;1;0;0;1;2;0;3;-19,60620039;-40,496789;"SPRF-ES";"DEL02-ES";"UOP01-DEL02-ES"
497164;2023-01-04;"quarta-feira";"07:10:00";"SP";116;568;"BARRA DO TURVO";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta";"Não";2;0;1;0;0;1;1;2;-25,055473;-48,55555216;"SPRF-SP";"DEL05-SP";"UOP02-DEL05-SP"
497170;2023-01-04;"quarta-feira";"09:50:00";"PR";376;168,8;"MARINGA";"Pista Escorregadia";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta;Declive";"Sim";4;0;2;0;2;0;2;1;-23,409788;-51,987453;"SPRF-PR";"DEL09-PR";"UOP01-DEL09-PR"
497174;2023-01-04;"quarta-feira";"10:00:00";"SC";158;112;"CUNHA PORA";"Afundamento ou ondulação no pavimento";"Derramamento de carga";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;0;1;1;0;2;-26,90638046;-53,18738937;"SPRF-SC";"DEL07-SC";"UOP02-DEL07-SC"
497175;2023-01-04;"quarta-feira";"09:30:00";"RJ";116;138;"DUQUE DE CAXIAS";"Trafegar com motocicleta (ou similar) entre as faixas";"Colisão lateral mesmo sentido";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Não";3;1;0;0;1;1;0;3;-22,64697319;-43,19165101;"SPRF-RJ";"DEL01-RJ";"UOP01-DEL01-RJ"
497180;2023-01-04;"quarta-feira";"10:40:00";"CE";116;64;"CHOROZINHO";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta;Interseção de Vias;Rotatória";"Sim";3;0;1;0;1;1;1;3;-4,28125187;-38,49423541;"SPRF-CE";"DEL03-CE";"UOP02-DEL03-CE"
497185;2023-01-04;"quarta-feira";"10:40:00";"SC";116;201,7;"PONTE ALTA";"Ausência de reação do condutor";"Colisão com objeto";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Não";2;0;0;0;1;1;0;2;-27,43687163;-50,40434884;"SPRF-SC";"DEL05-SC";"UOP03-DEL05-SC"
497188;2023-01-04;"quarta-feira";"10:30:00";"PR";277;43,7;"MORRETES";"Chuva";"Colisão lateral mesmo sentido";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Curva;Aclive";"Não";2;0;0;0;2;0;0;2;-25,59219;-48,888201;"SPRF-PR";"DEL01-PR";"UOP01-DEL01-PR"
497192;2023-01-04;"quarta-feira";"12:30:00";"PE";101;163;"AGUA PRETA";"Demais falhas mecânicas ou elétricas";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;0;2;1;3;-8,55039544;-35,44619699;"SPRF-PE";"DEL01-PE";"UOP03-DEL01-PE"
497194;2023-01-04;"quarta-feira";"09:50:00";"MA";316;552,1;"CAXIAS";"Reação tardia ou ineficiente do condutor";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Sim";2;1;0;0;1;0;0;2;-4,882649;-43,345581;"SPRF-MA";"DEL03-MA";"UOP02-DEL03-MA"
497196;2023-01-04;"quarta-feira";"12:30:00";"SC";101;199,9;"SAO JOSE";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Sim";3;0;1;0;2;0;1;2;-27,53413705;-48,63003205;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
497203;2023-01-04;"quarta-feira";"11:45:00";"RJ";493;17,9;"GUAPIMIRIM";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Não";2;0;0;0;2;0;0;2;-22,66791406;-43,00902598;"SPRF-RJ";"DEL04-RJ";"UOP02-DEL04-RJ"
497209;2023-01-04;"quarta-feira";"13:05:00";"GO";20;181;"SIMOLANDIA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";2;0;0;1;1;0;1;2;-14,470801;-46,486183;"SPRF-DF";"DEL02-DF";"UOP03-DEL02-DF"
497212;2023-01-04;"quarta-feira";"10:00:00";"RJ";116;186;"NOVA IGUACU";"Reação tardia ou ineficiente do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";4;0;2;0;2;0;2;1;-22,73962339;-43,46276495;"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
497213;2023-01-04;"quarta-feira";"13:30:00";"SC";101;199;"SAO JOSE";"Frear bruscamente";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Não";2;0;1;0;0;12;1;13;-27,53413705;-48,63003205;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
497218;2023-01-04;"quarta-feira";"09:30:00";"PR";376;394;"IMBAU";"Reação tardia ou ineficiente do condutor";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Não";10;0;1;0;8;2;1;8;-24,55402879;-50,68691653;"SPRF-PR";"DEL03-PR";"UOP02-DEL03-PR"
497223;2023-01-04;"quarta-feira";"13:40:00";"PB";230;49,9;"SANTA RITA";"Ultrapassagem Indevida";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Não";7;0;1;0;5;1;1;3;-7,1803;-35,0485;"SPRF-PB";"DEL01-PB";"UOP03-DEL01-PB"
497226;2023-01-03;"terça-feira";"10:30:00";"MT";163;854;"SINOP";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Interseção de Vias;Reta";"Sim";4;0;2;0;1;1;2;3;-11,69345791;-55,45153856;"SPRF-MT";"DEL06-MT";"NPF/DEL06-MT"
497238;2023-01-04;"quarta-feira";"10:00:00";"BA";110;35;"SANTA BRIGIDA";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;1;0;0;1;1;-9,76196196;-38,2464172;"SPRF-BA";"DEL07-BA";"UOP01-DEL07-BA"
497239;2023-01-04;"quarta-feira";"12:30:00";"PI";343;236;"COCAL DE TELHA";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;0;1;1;2;-4,633632;-42,024948;"SPRF-PI";"DEL01-PI";"UOP03-DEL01-PI"
497248;2023-01-04;"quarta-feira";"06:50:00";"MT";163;108;"RONDONOPOLIS";"Problema com o freio";"Colisão com objeto";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Declive";"Não";4;0;0;0;1;5;0;5;-16,582138;-54,688807;"SPRF-MT";"DEL02-MT";"UOP01-DEL02-MT"
497249;2023-01-04;"quarta-feira";"15:40:00";"BA";101;946;"MUCURI";"Demais falhas na via";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta;Declive";"Não";3;0;1;0;2;0;1;2;-18,099245;-39,893253;"SPRF-BA";"DEL09-BA";"UOP02-DEL09-BA"
497252;2023-01-04;"quarta-feira";"14:55:00";"RJ";101;519;"ANGRA DOS REIS";"Condutor deixou de manter distância do veículo da frente";"Colisão lateral sentido oposto";"Sem Vítimas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Simples";"Curva";"Não";5;0;0;0;5;0;0;2;-23,00804213;-44,44745093;"SPRF-RJ";"DEL03-RJ";"UOP03-DEL03-RJ"
497256;2023-01-04;"quarta-feira";"16:10:00";"SC";101;112;"ITAJAI";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Múltipla";"Reta";"Sim";3;0;1;0;1;1;1;3;-26,84589005;-48,72131295;"SPRF-SC";"DEL04-SC";"UOP04-DEL04-SC"
497257;2023-01-04;"quarta-feira";"15:15:00";"MA";316;409,9;"ALTO ALEGRE DO MARANHAO";"Avarias e/ou desgaste excessivo no pneu";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Não";4;0;2;0;2;0;2;1;-4,273087;-44,425312;"SPRF-MA";"DEL03-MA";"UOP01-DEL03-MA"
497267;2023-01-04;"quarta-feira";"13:45:00";"SC";470;277,6;"BRUNOPOLIS";"Velocidade Incompatível";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";3;0;1;0;1;3;1;5;-27,328163;-50,834103;"SPRF-SC";"DEL07-SC";"UOP06-DEL07-SC"
497268;2023-01-04;"quarta-feira";"17:30:00";"MG";381;826,5;"CAREACU";"Animais na Pista";"Colisão traseira";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Chuva";"Dupla";"Reta";"Não";4;0;1;0;3;0;1;2;-22,105967;-45,733168;"SPRF-MG";"DEL16-MG";"UOP01-DEL16-MG"
497271;2023-01-04;"quarta-feira";"18:10:00";"SP";116;215;"GUARULHOS";"Reação tardia ou ineficiente do condutor";"Colisão com objeto";"Sem Vítimas";"Anoitecer";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";2;0;0;0;1;1;0;2;-23,44695693;-46,45394103;"SPRF-SP";"DEL01-SP";"UOP01-DEL01-SP"
497275;2023-01-04;"quarta-feira";"17:20:00";"RJ";40;120;"DUQUE DE CAXIAS";"Condutor deixou de manter distância do veículo da frente";"Engavetamento";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Múltipla";"Reta";"Sim";5;0;0;0;5;0;0;5;-22,77280597;-43,28626763;"SPRF-RJ";"DEL01-RJ";"UOP01-DEL01-RJ"
497277;2023-01-04;"quarta-feira";"14:30:00";"MG";365;73;"JEQUITAI";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;-17,10731108;-44,34847768;"SPRF-MG";"DEL12-MG";"UOP01-DEL12-MG"
497279;2023-01-04;"quarta-feira";"15:20:00";"BA";242;270;"RUY BARBOSA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Interseção de Vias";"Não";5;0;2;0;2;2;2;4;-12,45172596;-40,61941624;"SPRF-BA";"DEL06-BA";"UOP02-DEL06-BA"
497284;2023-01-04;"quarta-feira";"17:30:00";"BA";101;208;"GOVERNADOR MANGABEIRA";"Condutor Dormindo";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Aclive;Curva";"Sim";5;0;1;1;2;1;2;3;-12,60137779;-39,05031323;"SPRF-BA";"DEL01-BA";"UOP02-DEL01-BA"
497291;2023-01-04;"quarta-feira";"18:30:00";"PR";277;330;"GUARAPUAVA";"Manobra de mudança de faixa";"Tombamento";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta;Aclive";"Não";6;1;0;3;0;3;3;4;-25,35821419;-51,35762662;"SPRF-PR";"DEL08-PR";"UOP01-DEL08-PR"
497296;2023-01-04;"quarta-feira";"18:35:00";"RS";285;167,7;"MUITOS CAPOES";"Velocidade Incompatível";"Tombamento";"Sem Vítimas";"Anoitecer";"Crescente";"Céu Claro";"Simples";"Curva";"Não";3;0;0;0;2;3;0;5;-28,333096;-51,291729;"SPRF-RS";"DEL05-RS";"UOP03-DEL05-RS"
497297;2023-01-04;"quarta-feira";"18:00:00";"RS";158;113,5;"PALMEIRA DAS MISSOES";"Reação tardia ou ineficiente do condutor";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Aclive";"Não";4;0;0;1;3;0;1;2;-28,00584673;-53,34138747;"SPRF-RS";"DEL08-RS";"UOP01-DEL08-RS"
497307;2023-01-04;"quarta-feira";"19:40:00";"SP";116;79;"ROSEIRA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Reta";"Não";3;0;1;0;1;1;1;3;-22,89420903;-45,29471098;"SPRF-SP";"DEL08-SP";"UOP01-DEL08-SP"
497308;2023-01-04;"quarta-feira";"20:35:00";"PE";101;35;"IGARASSU";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;0;1;1;2;-7,77952193;-34,93231384;"SPRF-PE";"DEL01-PE";"UOP02-DEL01-PE"
497313;2023-01-04;"quarta-feira";"20:20:00";"MG";40;616,6;"CONGONHAS";"Transitar na contramão";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Simples";"Interseção de Vias";"Sim";2;0;0;1;1;0;1;2;-20,54605704;-43,81990003;"SPRF-MG";"DEL05-MG";"UOP02-DEL05-MG"
497314;2023-01-04;"quarta-feira";"20:00:00";"MT";364;349;"SANTO ANTONIO DO LEVERGER";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Curva;Declive";"Não";2;0;1;0;0;2;1;3;-15,80502622;-55,5546431;"SPRF-MT";"DEL05-MT";"UOP02-DEL05-MT"
497321;2023-01-04;"quarta-feira";"21:20:00";"MG";40;759;"EWBANK DA CAMARA";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Não";3;0;1;0;2;0;1;2;-21,520757;-43,52314305;"SPRF-MG";"DEL05-MG";"UOP01-DEL05-MG"
497327;2023-01-04;"quarta-feira";"20:45:00";"SC";470;7;"NAVEGANTES";"Mal súbito do condutor";"Colisão com objeto";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta;Em Obras";"Não";2;1;0;0;0;1;0;2;-26,84499;-48,71505;"SPRF-SC";"DEL04-SC";"UOP04-DEL04-SC"
497332;2023-01-04;"quarta-feira";"18:15:00";"SC";280;25,4;"ARAQUARI";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta;Em Obras";"Sim";3;0;0;0;2;1;0;3;-26,38352781;-48,72677516;"SPRF-SC";"DEL03-SC";"UOP03-DEL03-SC"
497346;2023-01-05;"quinta-feira";"01:30:00";"MT";364;308,4;"JACIARA";"Demais falhas mecânicas ou elétricas";"Tombamento";"Sem Vítimas";"Plena Noite";"Decrescente";"Garoa/Chuvisco";"Dupla";"Reta";"Não";2;0;0;0;1;2;0;3;-15,81860731;-55,22097308;"SPRF-MT";"DEL05-MT";"UOP02-DEL05-MT"
497348;2023-01-04;"quarta-feira";"23:45:00";"PB";230;126,5;"RIACHAO DO BACAMARTE";"Problema na suspensão";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;-7,260522;-35,698039;"SPRF-PB";"DEL02-PB";"UOP01-DEL02-PB"
497352;2023-01-05;"quinta-feira";"06:30:00";"MG";381;750;"TRES CORACOES";"Avarias e/ou desgaste excessivo no pneu";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva;Declive";"Não";6;0;2;0;3;2;2;5;-21,64317532;-45,28869336;"SPRF-MG";"DEL16-MG";"UOP02-DEL16-MG"
497354;2023-01-05;"quinta-feira";"06:50:00";"SC";101;288;"IMBITUBA";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;0;1;1;2;-28,24598003;-48,70010284;"SPRF-SC";"DEL02-SC";"UOP03-DEL02-SC"
497356;2023-01-05;"quinta-feira";"07:00:00";"MG";381;482,5;"CONTAGEM";"Reação tardia ou ineficiente do condutor";"Colisão transversal";"Sem Vítimas";"Amanhecer";"Decrescente";"Chuva";"Múltipla";"Aclive";"Sim";6;0;0;0;5;1;0;3;-19,955532;-44,097209;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
497360;2023-01-05;"quinta-feira";"07:00:00";"SP";116;89,9;"PINDAMONHANGABA";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Não";3;0;1;0;1;1;1;3;-22,93930884;-45,37874708;"SPRF-SP";"DEL08-SP";"UOP01-DEL08-SP"
497362;2023-01-05;"quinta-feira";"07:25:00";"RJ";40;121;"DUQUE DE CAXIAS";"Pista Escorregadia";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Simples";"Declive;Curva;Viaduto";"Sim";3;0;1;1;1;0;2;2;-22,78185499;-43,28571273;"SPRF-RJ";"DEL01-RJ";"UOP01-DEL01-RJ"
497368;2023-01-05;"quinta-feira";"07:00:00";"MG";40;587;"ITABIRITO";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Fatais";"Amanhecer";"Crescente";"Chuva";"Simples";"Curva;Declive";"Sim";5;1;0;1;2;2;1;6;-20,34858326;-43,92200604;"SPRF-MG";"DEL01-MG";"UOP02-DEL01-MG"
497370;2023-01-05;"quinta-feira";"06:10:00";"MG";381;531;"ITATIAIUCU";"Velocidade Incompatível";"Engavetamento";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Nublado";"Dupla";"Reta";"Não";32;0;11;1;19;1;12;9;-20,18182886;-44,37895835;"SPRF-MG";"DEL04-MG";"UOP03-DEL04-MG"
497371;2023-01-05;"quinta-feira";"08:45:00";"GO";60;107;"GOIANAPOLIS";"Ingestão de álcool pelo condutor";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Múltipla";"Reta";"Não";4;0;0;0;4;0;0;2;-16,431;-49,018;"SPRF-GO";"DEL02-GO";"UOP01-DEL02-GO"
497372;2023-01-05;"quinta-feira";"02:50:00";"MG";381;532;"ITATIAIUCU";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Curva";"Não";2;0;1;0;0;1;1;2;-20,1904316;-44,38268793;"SPRF-MG";"DEL04-MG";"UOP03-DEL04-MG"
497376;2023-01-05;"quinta-feira";"09:00:00";"BA";324;578;"CANDEIAS";"Demais falhas mecânicas ou elétricas";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-12,60415557;-38,49935532;"SPRF-BA";"DEL01-BA";"UOP01-DEL01-BA"
497381;2023-01-05;"quinta-feira";"09:40:00";"SP";116;215;"GUARULHOS";"Manobra de mudança de faixa";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Múltipla";"Interseção de Vias;Em Obras";"Sim";3;0;1;0;1;1;1;3;-23,44695693;-46,45394103;"SPRF-SP";"DEL01-SP";"UOP01-DEL01-SP"
497386;2023-01-05;"quinta-feira";"07:30:00";"RO";319;45;"PORTO VELHO";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";5;0;2;0;2;1;2;3;-8,68379899;-63,99440378;"SPRF-RO";"DEL01-RO";"UOP01-DEL01-RO"
497389;2023-01-05;"quinta-feira";"10:48:00";"RS";386;241;"SOLEDADE";"Ultrapassagem Indevida";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";3;0;1;0;0;2;1;3;-28,774895;-52,533451;"SPRF-RS";"DEL04-RS";"UOP03-DEL04-RS"
497396;2023-01-05;"quinta-feira";"09:30:00";"MG";381;712;"CARMO DA CACHOEIRA";"Chuva";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta;Declive";"Não";6;0;1;0;4;1;1;2;-21,39692643;-45,20681689;"SPRF-MG";"DEL04-MG";"UOP02-DEL04-MG"
497402;2023-01-05;"quinta-feira";"12:50:00";"MG";40;616,5;"CONGONHAS";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta;Declive";"Não";4;0;0;1;2;1;1;3;-20,54605704;-43,81990003;"SPRF-MG";"DEL05-MG";"UOP02-DEL05-MG"
497406;2023-01-05;"quinta-feira";"11:40:00";"PB";101;69;"SANTA RITA";"Manobra de mudança de faixa";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";6;0;3;1;2;0;4;2;-7,07320663;-34,99569975;"SPRF-PB";"DEL01-PB";"UOP04-DEL01-PB"
